ISSN,ISSN_L,TITLE,TITLE_SOURCE,year_flipped,title,issn_type,period,year_active_since_str,year_active_since
1998-7773,1998-7773,Journal für Klinische Endokrinologie und Stoffwechsel,DOAJ,2009,Journal für Klinische Endokrinologie und Stoffwechsel,issn_print,Nachgewiesen 2.2009 -,2009 -,2009
1998-7773,1998-7773,Journal für Klinische Endokrinologie und Stoffwechsel,DOAJ,2009,Journal für Klinische Endokrinologie und Stoffwechsel,issn_print,1.2008 -,2008 -,2008
1998-7781,1998-7773,Journal für Klinische Endokrinologie und Stoffwechsel,DOAJ,2009,Journal für Klinische Endokrinologie und Stoffwechsel,issn_e,Nachgewiesen 2.2009 -,2009 -,2009
1998-7781,1998-7773,Journal für Klinische Endokrinologie und Stoffwechsel,DOAJ,2009,Journal für Klinische Endokrinologie und Stoffwechsel,issn_e,1.2008 -,2008 -,2008
1998-9938,1998-9938,"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 4. Istoriâ, Regionovedenie, Meždunarodnye Otnošeniâ",DOAJ,2010,"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 4. Istoriâ, Regionovedenie, Meždunarodnye Otnošeniâ",issn_print,Nachgewiesen Nr. 9.2006 -,2006 -,2006
1998-9938,1998-9938,"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 4. Istoriâ, Regionovedenie, Meždunarodnye Otnošeniâ",DOAJ,2010,"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 4. Istoriâ, Regionovedenie, Meždunarodnye Otnošeniâ",issn_print,Nr. 15.2009 -,2009 -,2009
1998-9938,1998-9938,"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 4. Istoriâ, Regionovedenie, Meždunarodnye Otnošeniâ",DOAJ,2010,"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 4. Istoriâ, Regionovedenie, Meždunarodnye Otnošeniâ",issn_print,Nachgewiesen 17.2010 -,2010 -,2010
1999-4907,1999-4907,Forests,DOAJ,2010,Forests,issn_print,1.2009 -,2009 -,2009
1999-4923,1999-4923,Pharmaceutics,DOAJ,2010,Pharmaceutics,issn_print,1.2009 -,2009 -,2009
2005-6419,2005-6419,Korean Journal of Anesthesiology,DOAJ,1968,Korean Journal of Anesthesiology,issn_print,Nachgewiesen 58.2010 -,2010 -,2010
2005-7563,2005-6419,Korean Journal of Anesthesiology,DOAJ,1968,Korean Journal of Anesthesiology,issn_e,Nachgewiesen 58.2010 -,2010 -,2010
2007-4018,2007-3828,Revista Chapingo: Serie Ciencias Forestales y del Ambiente,DOAJ,2001,Revista Chapingo: Serie Ciencias Forestales y del Ambiente,issn_e,Nachgewiesen 7.2001 -,2001 -,2001
2007-3828,2007-3828,Revista Chapingo: Serie Ciencias Forestales y del Ambiente,DOAJ,2001,Revista Chapingo: Serie Ciencias Forestales y del Ambiente,issn_print,Nachgewiesen 7.2001 -,2001 -,2001
2007-3828,2007-3828,Revista Chapingo: Serie Ciencias Forestales y del Ambiente,DOAJ,2001,Revista Chapingo: Serie Ciencias Forestales y del Ambiente,issn_print,1.1995 -,1995 -,1995
2007-7858,2007-7521,CienciaUAT,DOAJ,2010,CienciaUAT,issn_e,1.2006 -,2006 -,2006
2007-7521,2007-7521,CienciaUAT,DOAJ,2010,CienciaUAT,issn_print,1.2006 -,2006 -,2006
2228-7442,2008-126X,Basic and Clinical Neuroscience,DOAJ,2009,Basic and Clinical Neuroscience,issn_e,1.2010 -,2010 -,2010
2008-126X,2008-126X,Basic and Clinical Neuroscience,DOAJ,2009,Basic and Clinical Neuroscience,issn_print,1.2010 -,2010 -,2010
2251-7456,2008-1359,Mathematical Sciences,DOAJ,2012,Mathematical Sciences,issn_e,1.2007 -,2007 -,2007
2008-1359,2008-1359,Mathematical Sciences,DOAJ,2012,Mathematical Sciences,issn_print,1.2007 -,2007 -,2007
2008-5117,2008-5117,Journal of Cardiovascular and Thoracic Research,DOAJ,2010,Journal of Cardiovascular and Thoracic Research,issn_print,1.2009 -,2009 -,2009
2008-6830,2008-5117,Journal of Cardiovascular and Thoracic Research,DOAJ,2010,Journal of Cardiovascular and Thoracic Research,issn_e,1.2009 -,2009 -,2009
2008-7055,2008-7055,Iranian Journal of Management Studies,DOAJ,2009,Iranian Journal of Management Studies,issn_print,1.2007 -,2007 -,2007
2008-7802,2008-7802,International Journal of Preventive Medicine,DOAJ,2011,International Journal of Preventive Medicine,issn_print,1.2010 -,2010 -,2010
2008-8213,2008-7802,International Journal of Preventive Medicine,DOAJ,2011,International Journal of Preventive Medicine,issn_e,1.2010 -,2010 -,2010
2008-9163,2008-9163,International Journal of Energy and Environmental Engineering,DOAJ,2012,International Journal of Energy and Environmental Engineering,issn_print,1.2010 -,2010 -,2010
2251-6832,2008-9163,International Journal of Energy and Environmental Engineering,DOAJ,2012,International Journal of Energy and Environmental Engineering,issn_e,1.2010 -,2010 -,2010
2010-135X,2010-1368,Journal of Advanced Dielectrics,DOAJ,2014,Journal of Advanced Dielectrics,issn_print,1.2011 -,2011 -,2011
2011-0324,2011-0324,Revista CS,DOAJ,2008,Revista CS,issn_print,1.2007 -,2007 -,2007
2013-9144,2013-9144,Digital Education Review,DOAJ,2010,Digital Education Review,issn_e,Nr. 1.2000 -,2000 -,2000
2013-9144,2013-9144,Digital Education Review,DOAJ,2010,Digital Education Review,issn_e,Nr. 18.2010 -,2010 -,2010
2014-0444,2014-0444,Comunicació: Revista de Recerca i d'Anàlisi,DOAJ,2010,Comunicació: Revista de Recerca i d'Anàlisi,issn_e,27.2010 -,2010 -,2010
2014-0444,2014-0444,Comunicació: Revista de Recerca i d'Anàlisi,DOAJ,2010,Comunicació: Revista de Recerca i d'Anàlisi,issn_e,1.1991 - 26.2009,1991 -,1991
2014-0304,2014-0444,Comunicació: Revista de Recerca i d'Anàlisi,DOAJ,2010,Comunicació: Revista de Recerca i d'Anàlisi,issn_print,27.2010 -,2010 -,2010
2014-0304,2014-0444,Comunicació: Revista de Recerca i d'Anàlisi,DOAJ,2010,Comunicació: Revista de Recerca i d'Anàlisi,issn_print,1.1991 - 26.2009,1991 -,1991
2014-0304,2014-0444,Comunicació: Revista de Recerca i d'Anàlisi,DOAJ,2010,Comunicació: Revista de Recerca i d'Anàlisi,issn_print,27.2010 -,2010 -,2010
1611-1699,2029-4433,Journal of Business Economics and Management,DOAJ,2018,Journal of Business Economics and Management,issn_print,Nachgewiesen 4.2003 -,2003 -,2003
1611-1699,2029-4433,Journal of Business Economics and Management,DOAJ,2018,Journal of Business Economics and Management,issn_print,Nachgewiesen 4.2003 -,2003 -,2003
2029-4433,2029-4433,Journal of Business Economics and Management,DOAJ,2018,Journal of Business Economics and Management,issn_e,Nachgewiesen 4.2003 -,2003 -,2003
2029-4913,2029-4913,Technological and Economic Development of Economy,DOAJ,2018,Technological and Economic Development of Economy,issn_print,14.2008 -,2008 -,2008
2029-4913,2029-4913,Technological and Economic Development of Economy,DOAJ,2018,Technological and Economic Development of Economy,issn_print,Nachgewiesen 7.2001 -,2001 -,2001
2029-4921,2029-4913,Technological and Economic Development of Economy,DOAJ,2018,Technological and Economic Development of Economy,issn_e,14.2008 -,2008 -,2008
2029-4921,2029-4913,Technological and Economic Development of Economy,DOAJ,2018,Technological and Economic Development of Economy,issn_e,Nachgewiesen 7.2001 -,2001 -,2001
2029-7955,2029-7947,Journal of Architecture and Urbanism,DOAJ,2018,Journal of Architecture and Urbanism,issn_print,36.2012 -,2012 -,2012
2029-7955,2029-7947,Journal of Architecture and Urbanism,DOAJ,2018,Journal of Architecture and Urbanism,issn_print,"36.2012 -volume 41, number 4 (December 2017)",2012 -,2012
2029-7947,2029-7947,Journal of Architecture and Urbanism,DOAJ,2018,Journal of Architecture and Urbanism,issn_e,36.2012 -,2012 -,2012
2029-7947,2029-7947,Journal of Architecture and Urbanism,DOAJ,2018,Journal of Architecture and Urbanism,issn_e,"36.2012 -volume 41, number 4 (December 2017)",2012 -,2012
2035-6803,2035-6803,Dolomites Research Notes on Approximation,DOAJ,2009,Dolomites Research Notes on Approximation,issn_e,1.2008 -,2008 -,2008
2035-8466,2035-8466,Aisthesis,DOAJ,2008,Aisthesis,issn_print,1.2009 -,2009 -,2009
2036-3176,2036-3176,Critical Ultrasound Journal,DOAJ,2012,Critical Ultrasound Journal,issn_print,2009 -,2009 -,2009
2036-7902,2036-3176,Critical Ultrasound Journal,DOAJ,2012,Critical Ultrasound Journal,issn_e,2009 -,2009 -,2009
2036-4091,2036-4091,European Journal of Pragmatism and American Philosophy,DOAJ,2009,European Journal of Pragmatism and American Philosophy,issn_print,1.2010 -,2010 -,2010
2037-2485,2037-2485,Archeomatica,DOAJ,2011,Archeomatica,issn_print,"[1.]2009/10,0-1; 1.2009/10,2-4; 2.2011 -",2011 -,2011
2037-2485,2037-2485,Archeomatica,DOAJ,2011,Archeomatica,issn_print,Nr. 0.2009 -,2009 -,2009
2039-0394,2039-0394,Biodiversity Journal,DOAJ,2011,Biodiversity Journal,issn_print,1.2010 -,2010 -,2010
2039-0408,2039-0394,Biodiversity Journal,DOAJ,2011,Biodiversity Journal,issn_e,1.2010 -,2010 -,2010
2040-1124,2040-1116,Journal of Diabetes Investigation,DOAJ,2014,Journal of Diabetes Investigation,issn_e,1.2010 -,2010 -,2010
2040-1124,2040-1116,Journal of Diabetes Investigation,DOAJ,2014,Journal of Diabetes Investigation,issn_e,1.2010 -,2010 -,2010
2040-1116,2040-1116,Journal of Diabetes Investigation,DOAJ,2014,Journal of Diabetes Investigation,issn_print,1.2010 -,2010 -,2010
2040-1116,2040-1116,Journal of Diabetes Investigation,DOAJ,2014,Journal of Diabetes Investigation,issn_print,1.2010 -,2010 -,2010
2041-6539,2041-6520,Chemical Science,DOAJ,2015,Chemical Science,issn_e,1.2010 -,2010 -,2010
2045-8940,2045-8932,Pulmonary Circulation,DOAJ,2017,Pulmonary Circulation,issn_e,1.2011 -,2011 -,2011
2046-0481,2046-0481,Irish Veterinary Journal,DOAJ,2004,Irish Veterinary Journal,issn_e,1.1946 - 63.2010,1946 -,1946
2046-0481,2046-0481,Irish Veterinary Journal,DOAJ,2004,Irish Veterinary Journal,issn_e,1.1946 -,1946 -,1946
2046-2069,2046-2069,RSC Advances,DOAJ,2017,RSC Advances,issn_e,1.2011 -,2011 -,2011
2046-6390,2046-6390,Biology Open,DOAJ,2012,Biology Open,issn_e,2011 -,2011 -,2011
2049-6060,2049-6060,Geoscience Data Journal,DOAJ,2014,Geoscience Data Journal,issn_e,2013 -,2013 -,2013
2050-084X,2050-084X,eLife,DOAJ,2013,eLife,issn_e,1.2012 -,2012 -,2012
2050-3911,2050-3911,Progress of Theoretical and Experimental Physics,DOAJ,2013,Progress of Theoretical and Experimental Physics,issn_e,1.2012 -,2012 -,2012
2051-3933,2051-3933,Movement Ecology,DOAJ,2014,Movement Ecology,issn_e,1.2013 -,2013 -,2013
2052-4897,2052-4897,BMJ Open Diabetes Research & Care,DOAJ,2014,BMJ Open Diabetes Research & Care,issn_e,2013 -,2013 -,2013
2052-8817,2052-8817,Acute Medicine & Surgery,DOAJ,2017,Acute Medicine & Surgery,issn_e,1.2014 -,2014 -,2014
2054-4049,2054-4049,Geo: Geography and Environment,DOAJ,2015,Geo: Geography and Environment,issn_e,1.2014 -,2014 -,2014
2055-1010,2055-1010,npj Primary Care Respiratory Medicine,DOAJ,2007,npj Primary Care Respiratory Medicine,issn_e,24.2014 -,2014 -,2014
2056-7944,2056-7944,npj Genomic Medicine,DOAJ,2016,npj Genomic Medicine,issn_e,1.2015 -,2015 -,2015
2056-9890,2056-9890,Acta Crystallographica Section E: Crystallographic Communications,DOAJ,2008,Acta Crystallographica Section E: Crystallographic Communications,issn_e,57.2001 - 70.2014,2001 -,2001
2057-5858,2057-5858,Microbial Genomics,DOAJ,2016,Microbial Genomics,issn_e,1.2015 -,2015 -,2015
2061-1617,2061-1617,Interventional Medicine & Applied Science,DOAJ,2010,Interventional Medicine & Applied Science,issn_print,1.2009 -,2009 -,2009
2061-5094,2061-1617,Interventional Medicine & Applied Science,DOAJ,2010,Interventional Medicine & Applied Science,issn_e,1.2009 -,2009 -,2009
2062-8633,2062-509X,European Journal of Microbiology & Immunology,DOAJ,2014,European Journal of Microbiology & Immunology,issn_e,1.2011 -,2011 -,2011
2062-8633,2062-509X,European Journal of Microbiology & Immunology,DOAJ,2014,European Journal of Microbiology & Immunology,issn_e,1.2011 -,2011 -,2011
2066-7779,2065-5924,Acta Universitatis Sapientiae: Film and Media Studies,DOAJ,2013,Acta Universitatis Sapientiae: Film and Media Studies,issn_e,1.2009 -,2009 -,2009
2067-2446,2067-2446,Acta Chemica Iasi,DOAJ,2013,Acta Chemica Iasi,issn_e,17.2009 -,2009 -,2009
2306-3459,2071-789X,Economics & Sociology,DOAJ,2014,Economics & Sociology,issn_e,1.2008 -,2008 -,2008
2071-789X,2071-789X,Economics & Sociology,DOAJ,2014,Economics & Sociology,issn_print,1.2008 -,2008 -,2008
2071-789X,2071-789X,Economics & Sociology,DOAJ,2014,Economics & Sociology,issn_print,1.2008 -,2008 -,2008
2072-6414,2072-6414,Èkonomika Regiona,DOAJ,2005,Èkonomika Regiona,issn_print,Nachgewiesen Nr. 19.2009 - 44.2015 ; Vol. 12 (2016)-,2009 -,2009
2411-1406,2072-6414,Èkonomika Regiona,DOAJ,2005,Èkonomika Regiona,issn_e,Nachgewiesen Nr. 19.2009 - 44.2015 ; Vol. 12 (2016)-,2009 -,2009
2073-4425,2073-4425,Genes,DOAJ,2010,Genes,issn_print,1.2009 -,2009 -,2009
2073-9745,2073-9745,Bylye Gody,DOAJ,2006,Bylye Gody,issn_print,Nachgewiesen Nr. 23.2012 - 34.2014; damit Ersch. eingest.,2012 -,2012
2074-9848,2074-9848,Baltijskij Region,DOAJ,2009,Baltijskij Region,issn_print,2009 -,2009 -,2009
2074-9848,2074-9848,Baltijskij Region,DOAJ,2009,Baltijskij Region,issn_print,2008 -,2008 -,2008
2075-2180,2075-2180,Electronic Proceedings in Theoretical Computer Science,DOAJ,2009,Electronic Proceedings in Theoretical Computer Science,issn_e,1.2008 -,2008 -,2008
2075-4450,2075-4450,Insects,DOAJ,2011,Insects,issn_print,1.2012 -,2012 -,2012
2076-3921,2076-3921,Antioxidants,DOAJ,2012,Antioxidants,issn_e,1.2013 -,2013 -,2013
2079-8555,2079-8555,Baltic Region,DOAJ,2009,Baltic Region,issn_print,2009 -,2009 -,2009
2079-8555,2079-8555,Baltic Region,DOAJ,2009,Baltic Region,issn_print,2008 -,2008 -,2008
2079-8954,2079-8954,Systems,DOAJ,2013,Systems,issn_print,1.2012 -,2012 -,2012
2450-8594,2080-5187,Civil and Environmental Engineering Reports,DOAJ,2014,Civil and Environmental Engineering Reports,issn_e,1.2005 -,2005 -,2005
2080-5187,2080-5187,Civil and Environmental Engineering Reports,DOAJ,2014,Civil and Environmental Engineering Reports,issn_print,1.2005 -,2005 -,2005
2081-6936,2081-6936,Translational Neuroscience,DOAJ,2015,Translational Neuroscience,issn_e,1.2010 -,2010 -,2010
2081-6936,2081-6936,Translational Neuroscience,DOAJ,2015,Translational Neuroscience,issn_e,1.2010 -,2010 -,2010
2081-7452,2081-7452,Polish Journal of Management Studies,DOAJ,2015,Polish Journal of Management Studies,issn_print,1.2010 - 3.2010; 4.2011 -,2011 -,2011
2083-134X,2083-134X,Materials Science-Poland,DOAJ,2015,Materials Science-Poland,issn_e,22.2004 -,2004 -,2004
2083-134X,2083-134X,Materials Science-Poland,DOAJ,2015,Materials Science-Poland,issn_e,22.2004 - 29.2011,2004 -,2004
2083-8018,2083-8018,"The Person and the Challenges. The Journal of Theology, Education, Canon Law and Social Studies Inspired by Pope John Paul II",DOAJ,2012,"The Person and the Challenges. The Journal of Theology, Education, Canon Law and Social Studies Inspired by Pope John Paul II",issn_print,1.2011 -,2011 -,2011
2083-8018,2083-8018,"The Person and the Challenges. The Journal of Theology, Education, Canon Law and Social Studies Inspired by Pope John Paul II",DOAJ,2012,"The Person and the Challenges. The Journal of Theology, Education, Canon Law and Social Studies Inspired by Pope John Paul II",issn_print,1.2011 -,2011 -,2011
2300-7605,2083-8530,Multicultural Shakespeare,DOAJ,2011,Multicultural Shakespeare,issn_e,1.2004 -,2004 -,2004
2084-1965,2084-1965,Studies in Second Language Learning and Teaching,DOAJ,2011,Studies in Second Language Learning and Teaching,issn_e,1.2011 -,2011 -,2011
2083-5205,2084-1965,Studies in Second Language Learning and Teaching,DOAJ,2011,Studies in Second Language Learning and Teaching,issn_print,Nr. 1.2007 -,2007 -,2007
2083-5205,2084-1965,Studies in Second Language Learning and Teaching,DOAJ,2011,Studies in Second Language Learning and Teaching,issn_print,1.2011 -,2011 -,2011
2300-6676,2084-980X,Current Issues in Pharmacy and Medical Sciences,DOAJ,2014,Current Issues in Pharmacy and Medical Sciences,issn_e,25.2012 -,2012 -,2012
2086-8952,2086-8952,Journal of the Indonesian Mathematical Society,DOAJ,2007,Journal of the Indonesian Mathematical Society,issn_print,Nachgewiesen 9.2003 -,2003 -,2003
2086-9614,2086-9614,International Journal of Technology,DOAJ,2017,International Journal of Technology,issn_print,1.2010 -,2010 -,2010
2090-0147,2090-0147,Journal of Electrical and Computer Engineering,DOAJ,2007,Journal of Electrical and Computer Engineering,issn_print,2010 -,2010 -,2010
2090-0155,2090-0147,Journal of Electrical and Computer Engineering,DOAJ,2007,Journal of Electrical and Computer Engineering,issn_e,2010 -,2010 -,2010
2090-715X,2090-7141,Journal of Computer Networks and Communications,DOAJ,2011,Journal of Computer Networks and Communications,issn_e,2007 -,2007 -,2007
2090-715X,2090-7141,Journal of Computer Networks and Communications,DOAJ,2011,Journal of Computer Networks and Communications,issn_e,Nachgewiesen 2008 -,2008 -,2008
2090-7141,2090-7141,Journal of Computer Networks and Communications,DOAJ,2011,Journal of Computer Networks and Communications,issn_print,2007 -,2007 -,2007
2090-7141,2090-7141,Journal of Computer Networks and Communications,DOAJ,2011,Journal of Computer Networks and Communications,issn_print,Nachgewiesen 2008 -,2008 -,2008
2090-8865,2090-8873,Journal of Analytical Methods in Chemistry,DOAJ,1978,Journal of Analytical Methods in Chemistry,issn_print,2012 -,2012 -,2012
2090-8865,2090-8873,Journal of Analytical Methods in Chemistry,DOAJ,1978,Journal of Analytical Methods in Chemistry,issn_print,2012 -,2012 -,2012
2090-8873,2090-8873,Journal of Analytical Methods in Chemistry,DOAJ,1978,Journal of Analytical Methods in Chemistry,issn_e,2012 -,2012 -,2012
2090-8873,2090-8873,Journal of Analytical Methods in Chemistry,DOAJ,1978,Journal of Analytical Methods in Chemistry,issn_e,2012 -,2012 -,2012
2090-9071,2090-9071,Journal of Chemistry,DOAJ,2004,Journal of Chemistry,issn_e,1.2004 - 9.2012; 2013 -,2013 -,2013
2090-9071,2090-9071,Journal of Chemistry,DOAJ,2004,Journal of Chemistry,issn_e,1.2004 - 9.2012; 2013 -,2013 -,2013
2090-9063,2090-9071,Journal of Chemistry,DOAJ,2004,Journal of Chemistry,issn_print,1.2004 - 9.2012; 2013 -,2013 -,2013
2090-9063,2090-9071,Journal of Chemistry,DOAJ,2004,Journal of Chemistry,issn_print,1.2004 - 9.2012; 2013 -,2013 -,2013
2092-9196,2092-9196,International Journal of Geo-Engineering,DOAJ,2015,International Journal of Geo-Engineering,issn_print,Nachgewiesen 6.2014 -,2014 -,2014
2198-2783,2092-9196,International Journal of Geo-Engineering,DOAJ,2015,International Journal of Geo-Engineering,issn_e,Nachgewiesen 6.2014 -,2014 -,2014
2093-6931,2093-4777,International Neurourology Journal,DOAJ,2010,International Neurourology Journal,issn_e,1.1997 -,1997 -,1997
2093-4777,2093-4777,International Neurourology Journal,DOAJ,2010,International Neurourology Journal,issn_print,1.1997 -,1997 -,1997
2095-2686,2095-2686,International Journal of Mining Science and Technology,DOAJ,2017,International Journal of Mining Science and Technology,issn_print,22.2012 -,2012 -,2012
2095-2686,2095-2686,International Journal of Mining Science and Technology,DOAJ,2017,International Journal of Mining Science and Technology,issn_print,22.2012 -,2012 -,2012
2095-4700,2095-4700,Bone Research,DOAJ,2014,Bone Research,issn_print,1.2013 -,2013 -,2013
2095-6231,2095-4700,Bone Research,DOAJ,2014,Bone Research,issn_e,1.2013 -,2013 -,2013
2105-1232,2105-1232,Image Processing On Line,DOAJ,2011,Image Processing On Line,issn_e,Nachgewiesen 2010 -,2010 -,2010
2145-2946,2145-2946,Revista Digital de Derecho Administrativo,DOAJ,2009,Revista Digital de Derecho Administrativo,issn_e,1.2008 -,2008 -,2008
2146-3123,2146-3123,Balkan Medical Journal,DOAJ,2002,Balkan Medical Journal,issn_print,28.2011 -,2011 -,2011
2146-3131,2146-3123,Balkan Medical Journal,DOAJ,2002,Balkan Medical Journal,issn_e,28.2011 -,2011 -,2011
2147-2092,2147-2092,Gazi Medical Journal,DOAJ,2005,Gazi Medical Journal,issn_e,1.1990 - 23.2012,1990 -,1990
2147-2092,2147-2092,Gazi Medical Journal,DOAJ,2005,Gazi Medical Journal,issn_e,Nachgewiesen 11.2000 -,2000 -,2000
