ISSN,ISSN_L,TITLE,TITLE_SOURCE,year_flipped,title,issn_type,period,year_active_since_str,year_active_since
2159-3930,2159-3930,Optical Materials Express,DOAJ,2012,Optical Materials Express,issn_e,1.2011 -,2011 -,2011
2159-8118,2159-8118,Journal of Humanistic Mathematics,DOAJ,2011,Journal of Humanistic Mathematics,issn_e,1.2011 -,2011 -,2011
2159-8126,2159-8126,Ethnobiology Letters,DOAJ,2010,Ethnobiology Letters,issn_e,1.2010 -,2010 -,2010
2160-1836,2160-1836,"G3: Genes, Genomes, Genetics",DOAJ,2011,"G3: Genes, Genomes, Genetics",issn_e,1.2011 -,2011 -,2011
2160-3308,2160-3308,Physical Review X,DOAJ,2011,Physical Review X,issn_e,1.2011 -,2011 -,2011
2160-3855,2160-3855,Functional Foods in Health and Disease,DOAJ,2011,Functional Foods in Health and Disease,issn_e,"Vol 1, no 2 (February 2011) [?]-",NA,NA
2162-2531,2162-2531,Molecular Therapy: Nucleic Acids,DOAJ,2012,Molecular Therapy: Nucleic Acids,issn_print,1.2012 -,2012 -,2012
2166-3750,2162-3104,Journal of International Students,DOAJ,2011,Journal of International Students,issn_e,NA,NA,NA
2162-3104,2162-3104,Journal of International Students,DOAJ,2011,Journal of International Students,issn_print,NA,NA,NA
2162-3279,2162-3279,Brain and Behavior,DOAJ,2011,Brain and Behavior,issn_e,2011 -,2011 -,2011
2162-3619,2162-3619,Experimental Hematology & Oncology,DOAJ,2012,Experimental Hematology & Oncology,issn_e,1.2012 -,2012 -,2012
2163-8306,2163-8306,CPT: Pharmacometrics & Systems Pharmacology,DOAJ,2012,CPT: Pharmacometrics & Systems Pharmacology,issn_e,1.2012 -,2012 -,2012
2164-7844,2164-7844,BioResearch Open Access,DOAJ,2012,BioResearch Open Access,issn_print,1.2012 -,2012 -,2012
2164-7860,2164-7844,BioResearch Open Access,DOAJ,2012,BioResearch Open Access,issn_e,1.2012 -,2012 -,2012
2165-2627,2165-2627,Stability : International Journal of Security and Development,DOAJ,2012,Stability : International Journal of Security and Development,issn_e,1.2012 -,2012 -,2012
2166-3831,2166-3831,Materials Research Letters,DOAJ,2013,Materials Research Letters,issn_e,2013 -,2013 -,2013
2166-532X,2166-532X,APL Materials,DOAJ,2013,APL Materials,issn_e,1.2013 -,2013 -,2013
2167-8359,2167-8359,PeerJ,DOAJ,2013,PeerJ,issn_e,2013 -,2013 -,2013
2168-0450,2168-0450,Applications in Plant Sciences,DOAJ,2013,Applications in Plant Sciences,issn_e,1.2013 -,2013 -,2013
2168-2372,2168-2372,IEEE Journal of Translational Engineering in Health and Medicine,DOAJ,2013,IEEE Journal of Translational Engineering in Health and Medicine,issn_print,1.2013 -,2013 -,2013
2168-6734,2168-6734,IEEE Journal of the Electron Devices Society,DOAJ,2013,IEEE Journal of the Electron Devices Society,issn_e,1.2013 -,2013 -,2013
2169-0847,2169-0847,Catedral Tomada: Revista de Crítica Literaria Latinoamericana,DOAJ,2013,Catedral Tomada: Revista de Crítica Literaria Latinoamericana,issn_e,"Vol. 1, no. 1 (2013)-",NA,NA
2169-3277,2169-3277,Production and Manufacturing Research: An Open Access Journal,DOAJ,2013,Production and Manufacturing Research: An Open Access Journal,issn_e,1.2013 -,2013 -,2013
2169-3536,2169-3536,IEEE Access,DOAJ,2013,IEEE Access,issn_e,1.2013 -,2013 -,2013
2169-575X,2169-575X,Global Health: Science and Practice Journal,DOAJ,2013,Global Health: Science and Practice Journal,issn_print,2013 -,2013 -,2013
2169-7574,2169-7574,"Plastic and Reconstructive Surgery, Global Open",DOAJ,2013,"Plastic and Reconstructive Surgery, Global Open",issn_e,1.2013 -,2013 -,2013
2169-7574,2169-7574,"Plastic and Reconstructive Surgery, Global Open",DOAJ,2013,"Plastic and Reconstructive Surgery, Global Open",issn_e,September 2015-,NA,NA
2170-161X,2170-161X,Journal of New Technology and Materials,DOAJ,2011,Journal of New Technology and Materials,issn_print,1.2011 -,2011 -,2011
2171-9845,2171-5068,Forest Systems,DOAJ,1991,Forest Systems,issn_e,NA,NA,NA
2171-5068,2171-5068,Forest Systems,DOAJ,1991,Forest Systems,issn_print,1.2011 -,2011 -,2011
2171-6897,2171-6897,"Proyecto, Progreso, Arquitectura",DOAJ,2010,"Proyecto, Progreso, Arquitectura",issn_print,No. 1.2010 -,2010 -,2010
2173-1616,2171-6897,"Proyecto, Progreso, Arquitectura",DOAJ,2010,"Proyecto, Progreso, Arquitectura",issn_e,No. 1.2010 -,2010 -,2010
2171-9624,2171-9624,�?labe,DOAJ,2010,Álabe,issn_e,"Nr. 1,2010 -",2010 -,2010
2172-0150,2172-0150,Fotocinema: Revista Científica de Cine y Fotografía,DOAJ,2014,Fotocinema: Revista Científica de Cine y Fotografía,issn_e,NA,NA,NA
2172-9077,2172-9077,Fonseca: Journal of Communication,DOAJ,2010,Fonseca: Journal of Communication,issn_e,1.2010 -,2010 -,2010
2173-1292,2173-1292,Revista Española de Nutrición Humana y Dietética,DOAJ,2012,Revista Española de Nutrición Humana y Dietética,issn_print,15.2011 -,2011 -,2011
2174-5145,2173-1292,Revista Española de Nutrición Humana y Dietética,DOAJ,2012,Revista Española de Nutrición Humana y Dietética,issn_e,15.2011 -,2011 -,2011
2173-1950,2173-1950,Revista Internacional de Estudios Migratorios,DOAJ,2010,Revista Internacional de Estudios Migratorios,issn_e,Vol. 0 (2010)-,NA,NA
2173-478X,2173-478X,"Educade: Revista de Educación en Contabilidad, Finanzas y Administración de Empresas",DOAJ,2010,"Educade: Revista de Educación en Contabilidad, Finanzas y Administración de Empresas",issn_e,Nr. 1.2010 -,2010 -,2010
2173-478X,2173-478X,"Educade: Revista de Educación en Contabilidad, Finanzas y Administración de Empresas",DOAJ,2010,"Educade: Revista de Educación en Contabilidad, Finanzas y Administración de Empresas",issn_e,N.o 1 (2010)-,NA,NA
2174-0178,2174-0178,Americanía: Revista de Estudios Latinoamericanos,DOAJ,2011,Americanía: Revista de Estudios Latinoamericanos,issn_e,Núm. 1 (Enero 2011)-,NA,NA
2254-2728,2174-0992,"adComunica. Revista Científica de Estrategias, Tendencias e innovación en Comunicación",DOAJ,2011,"adComunica. Revista Científica de Estrategias, Tendencias e innovación en Comunicación",issn_e,NA,NA,NA
2174-0992,2174-0992,"adComunica. Revista Científica de Estrategias, Tendencias e innovación en Comunicación",DOAJ,2011,"adComunica. Revista Científica de Estrategias, Tendencias e innovación en Comunicación",issn_print,NA,NA,NA
2174-1859,2174-1859,Index Comunicación,DOAJ,2011,Index Comunicación,issn_e,NA,NA,NA
2174-9221,2174-3487,Mètode Science Studies Journal: Annual Review,DOAJ,2013,Mètode Science Studies Journal: Annual Review,issn_e,NA,NA,NA
2174-3487,2174-3487,Mètode Science Studies Journal: Annual Review,DOAJ,2013,Mètode Science Studies Journal: Annual Review,issn_print,NA,NA,NA
2174-3681,2174-3681,Revista Internacional de Relaciones Públicas,DOAJ,2011,Revista Internacional de Relaciones Públicas,issn_print,1.2011 -,2011 -,2011
2174-5218,2174-5218,Revista de Investigación en Logopedia,DOAJ,2011,Revista de Investigación en Logopedia,issn_e,1.2011 -,2011 -,2011
2174-5609,2174-5609,Investigaciones Turísticas,DOAJ,2011,Investigaciones Turísticas,issn_print,No. 1.2011 -,2011 -,2011
2174-7148,2174-6753,Encrucijadas: Revista Crítica de Ciencias Sociales,DOAJ,2011,Encrucijadas: Revista Crítica de Ciencias Sociales,issn_print,NA,NA,NA
2174-6753,2174-6753,Encrucijadas: Revista Crítica de Ciencias Sociales,DOAJ,2011,Encrucijadas: Revista Crítica de Ciencias Sociales,issn_e,1.2011 -,2011 -,2011
2174-7210,2174-7210,Revista Sobre la Infancia y la Adolescencia,DOAJ,2011,Revista Sobre la Infancia y la Adolescencia,issn_print,1.2011 -,2011 -,2011
2174-8144,2174-8144,"European Journal of Investigation in Health, Psychology and Education",DOAJ,2011,"European Journal of Investigation in Health, Psychology and Education",issn_print,Nachgeweisen Nr. 146.2008 -,2008 -,2008
2254-9625,2174-8144,"European Journal of Investigation in Health, Psychology and Education",DOAJ,2011,"European Journal of Investigation in Health, Psychology and Education",issn_e,NA,NA,NA
2175-0556,2175-0556,Revista Científica Hermes,DOAJ,2009,Revista Científica Hermes,issn_e,1.2009 -,2009 -,2009
2175-0947,2175-0947,Lex Humana,DOAJ,2009,Lex Humana,issn_print,1.2009 -,2009 -,2009
2175-1803,2175-1803,Tempo e Argumento,DOAJ,2009,Tempo e Argumento,issn_e,1.2009 -,2009 -,2009
2175-3423,2175-3423,Revista Brasileira de História & Ciências Sociais,DOAJ,2009,Revista Brasileira de História & Ciências Sociais,issn_e,NA,NA,NA
2175-5787,2175-5787,Administração Pública e Gestão Social,DOAJ,2009,Administração Pública e Gestão Social,issn_e,1.2009 -,2009 -,2009
2175-8581,2175-8581,Revista Latinoamericana de Población,DOAJ,2007,Revista Latinoamericana de Población,issn_print,NA,NA,NA
2176-171X,2176-171X,Revista EDaPECI: Educação a Distância e Práticas Educativas Comunicacionais e Interculturais,DOAJ,2009,Revista EDaPECI: Educação a Distância e Práticas Educativas Comunicacionais e Interculturais,issn_e,NA,NA,NA
2176-6649,2176-6649,Revista Brasileira de Computação Aplicada,DOAJ,2009,Revista Brasileira de Computação Aplicada,issn_e,1.2009 -,2009 -,2009
2177-0409,2177-0409,Revista Gênero & Direito,DOAJ,2013,Revista Gênero & Direito,issn_print,"1.2010; 2013,1[?]",NA,NA
2177-0409,2177-0409,Revista Gênero & Direito,DOAJ,2013,Revista Gênero & Direito,issn_print,1.2010 -,2010 -,2010
2179-7137,2177-0409,Revista Gênero & Direito,DOAJ,2013,Revista Gênero & Direito,issn_e,"1.2010; 2013,1[?]",NA,NA
2177-5184,2177-5184,REMark: Revista Brasileira de Marketing,DOAJ,2009,REMark: Revista Brasileira de Marketing,issn_e,1.2002 -,2002 -,2002
2177-6288,2177-6288,Revista e-scrita : Revista do Curso de Letras da UNIABEU,DOAJ,2010,Revista e-scrita : Revista do Curso de Letras da UNIABEU,issn_print,1.2010 -,2010 -,2010
2178-0080,2178-0080,Revista Administração em Diálogo,DOAJ,2006,Revista Administração em Diálogo,issn_e,NA,NA,NA
2178-0463,2178-0463,Geosaberes,DOAJ,2010,Geosaberes,issn_e,"V. 1, n. 1 (jan./jun. 2010)-",NA,NA
2178-1702,2178-1702,Caracol,DOAJ,2010,Caracol,issn_print,1 (2010)-,NA,NA
2317-9651,2178-1702,Caracol,DOAJ,2010,Caracol,issn_e,N. 1 (2010)-,NA,NA
2178-9010,2178-9010,GeSec,DOAJ,2010,GeSec,issn_e,1.2010 -,2010 -,2010
2178-9061,2178-9061,Rosa dos Ventos,DOAJ,2009,Rosa dos Ventos,issn_print,1.2009 -,2009 -,2009
2179-0019,2179-0019,Plura: Revista de Estudos de Religião,DOAJ,2010,Plura: Revista de Estudos de Religião,issn_print,"Vol. 1, no 1 (jul-dez 2010)-",NA,NA
2179-1902,2179-1902,Estação Científica,DOAJ,2011,Estação Científica,issn_e,1.2011 -,2011 -,2011
2179-3565,2179-3565,Journal on Innovation and Sustainability,DOAJ,2010,Journal on Innovation and Sustainability,issn_e,1.2010 -,2010 -,2010
2179-4456,2179-4456,Revista de Estudos Literários da UEMS - REVELL,DOAJ,2010,Revista de Estudos Literários da UEMS - REVELL,issn_e,"V. 1, n. 1 (2010)-",NA,NA
2179-8435,2179-8435,Revista Educação Por Escrito,DOAJ,2010,Revista Educação Por Escrito,issn_e,1.2010 -,2010 -,2010
1647-659X,2182-2824,Kairos: Journal of Philosophy & Science,DOAJ,2016,Kairos: Journal of Philosophy & Science,issn_e,Nachgewiesen 2010 -,2010 -,2010
2182-7788,2182-7796,International Journal of Information Systems and Project Management,DOAJ,2013,International Journal of Information Systems and Project Management,issn_e,"Vol. 1, no. 1 (2013)-",NA,NA
2182-7796,2182-7796,International Journal of Information Systems and Project Management,DOAJ,2013,International Journal of Information Systems and Project Management,issn_print,"Vol. 1, no. 1 (2013)-",NA,NA
2183-2463,2183-2463,Politics and Governance,DOAJ,2013,Politics and Governance,issn_e,1.2013 -,2013 -,2013
2183-2803,2183-2803,Social Inclusion,DOAJ,2013,Social Inclusion,issn_e,1.2013 -,2013 -,2013
2185-3762,2185-3762,Studies in Self-Access Learning Journal,DOAJ,2010,Studies in Self-Access Learning Journal,issn_e,1.2010 -,2010 -,2010
2187-0764,2187-0764,Journal of Asian Ceramic Societies,DOAJ,2013,Journal of Asian Ceramic Societies,issn_e,1.2013 -,2013 -,2013
2190-0566,2190-0566,Journal of Petroleum Exploration and Production Technology,DOAJ,2011,Journal of Petroleum Exploration and Production Technology,issn_e,2011 -,2011 -,2011
2190-0558,2190-0566,Journal of Petroleum Exploration and Production Technology,DOAJ,2011,Journal of Petroleum Exploration and Production Technology,issn_print,NA,NA,NA
2190-3328,2190-3328,RIHA Journal,DOAJ,2010,RIHA Journal,issn_e,2010 -,2010 -,2010
2190-4286,2190-4286,Beilstein Journal of Nanotechnology,DOAJ,2010,Beilstein Journal of Nanotechnology,issn_e,1.2010 -,2010 -,2010
2190-4286,2190-4286,Beilstein Journal of Nanotechnology,DOAJ,2010,Beilstein Journal of Nanotechnology,issn_e,1.2010 - 3.2012,2010 -,2010
2190-4715,2190-4715,Environmental Sciences Europe,DOAJ,2011,Environmental Sciences Europe,issn_e,23.2011 -,2011 -,2011
2190-4987,2190-4987,Earth System Dynamics,DOAJ,2010,Earth System Dynamics,issn_e,1.2010 -,2010 -,2010
2190-4979,2190-4987,Earth System Dynamics,DOAJ,2010,Earth System Dynamics,issn_print,2.2011 -,2011 -,2011
2190-4979,2190-4987,Earth System Dynamics,DOAJ,2010,Earth System Dynamics,issn_print,1.2010 -,2010 -,2010
2190-5029,2190-5010,History of Geo- and Space Sciences,DOAJ,2010,History of Geo- and Space Sciences,issn_e,1.2010 -,2010 -,2010
2190-5010,2190-5010,History of Geo- and Space Sciences,DOAJ,2010,History of Geo- and Space Sciences,issn_print,1.2010 -,2010 -,2010
2190-5010,2190-5010,History of Geo- and Space Sciences,DOAJ,2010,History of Geo- and Space Sciences,issn_print,1.2010 -,2010 -,2010
2190-5495,2190-5495,Applied Water Science,DOAJ,2011,Applied Water Science,issn_e,2011 -,2011 -,2011
2190-5487,2190-5495,Applied Water Science,DOAJ,2011,Applied Water Science,issn_print,"Volume 3, number 1 (March 2013) [?]-",NA,NA
2190-5487,2190-5495,Applied Water Science,DOAJ,2011,Applied Water Science,issn_print,2011 -,2011 -,2011
2190-5533,2190-5525,Applied Petrochemical Research,DOAJ,2012,Applied Petrochemical Research,issn_e,1.2012 -,2012 -,2012
2190-5525,2190-5525,Applied Petrochemical Research,DOAJ,2012,Applied Petrochemical Research,issn_print,1.2012 -,2012 -,2012
2190-5983,2190-5983,Journal of Mathematics in Industry,DOAJ,2011,Journal of Mathematics in Industry,issn_e,1.2011 -,2011 -,2011
2190-5991,2190-5991,"Journal of Cachexia, Sarcopenia and Muscle",DOAJ,2010,"Journal of Cachexia, Sarcopenia and Muscle",issn_print,1.2010 -,2010 -,2010
2190-5991,2190-5991,"Journal of Cachexia, Sarcopenia and Muscle",DOAJ,2010,"Journal of Cachexia, Sarcopenia and Muscle",issn_print,1.2010 -,2010 -,2010
2190-6009,2190-5991,"Journal of Cachexia, Sarcopenia and Muscle",DOAJ,2010,"Journal of Cachexia, Sarcopenia and Muscle",issn_e,1.2010 -,2010 -,2010
2190-6009,2190-5991,"Journal of Cachexia, Sarcopenia and Muscle",DOAJ,2010,"Journal of Cachexia, Sarcopenia and Muscle",issn_e,1.2010 -,2010 -,2010
2190-7439,2190-7439,Photonic Sensors,DOAJ,2011,Photonic Sensors,issn_e,"1.2011-Vol. 5, No. 4 (Dec. 2015)",NA,NA
2190-7439,2190-7439,Photonic Sensors,DOAJ,2011,Photonic Sensors,issn_e,1.2011 -,2011 -,2011
1674-9251,2190-7439,Photonic Sensors,DOAJ,2011,Photonic Sensors,issn_print,"1.2011-Vol. 5, No. 4 (Dec. 2015)",NA,NA
1674-9251,2190-7439,Photonic Sensors,DOAJ,2011,Photonic Sensors,issn_print,1.2011 -,2011 -,2011
2190-8567,2190-8567,Journal of Mathematical Neuroscience,DOAJ,2011,Journal of Mathematical Neuroscience,issn_e,1.2011 -,2011 -,2011
2193-8210,2190-9172,Dermatology and Therapy,DOAJ,2011,Dermatology and Therapy,issn_print,1.2011 -,2011 -,2011
2190-9172,2190-9172,Dermatology and Therapy,DOAJ,2011,Dermatology and Therapy,issn_e,1.2011 -,2011 -,2011
2191-0855,2191-0855,AMB Express,DOAJ,2011,AMB Express,issn_e,1.2011 -,2011 -,2011
2191-1363,2191-1363,ChemistryOpen,DOAJ,2012,ChemistryOpen,issn_e,1.2012 -,2012 -,2012
2191-1991,2191-1991,Health Economics Review,DOAJ,2011,Health Economics Review,issn_e,1.2011 -,2011 -,2011
2191-219X,2191-219X,EJNMMI Research,DOAJ,2011,EJNMMI Research,issn_e,1.2011 -,2011 -,2011
2191-9151,2191-9151,Mechanical Sciences,DOAJ,2010,Mechanical Sciences,issn_print,1.2010 -,2010 -,2010
2191-9151,2191-9151,Mechanical Sciences,DOAJ,2010,Mechanical Sciences,issn_print,1.2010 -,2010 -,2010
2191-916X,2191-9151,Mechanical Sciences,DOAJ,2010,Mechanical Sciences,issn_e,1.2010 -,2010 -,2010
2192-0567,2192-0567,"Energy, Sustainability and Society",DOAJ,2011,"Energy, Sustainability and Society",issn_e,1.2011 -,2011 -,2011
2192-113X,2192-113X,"Journal of Cloud Computing: Advances, Systems and Applications",DOAJ,2012,"Journal of Cloud Computing: Advances, Systems and Applications",issn_e,1.2012 -,2012 -,2012
2192-1962,2192-1962,Human-Centric Computing and Information Sciences,DOAJ,2011,Human-Centric Computing and Information Sciences,issn_e,1.2011 -,2011 -,2011
2192-2209,2192-2209,Natural Products and Bioprospecting,DOAJ,2011,Natural Products and Bioprospecting,issn_e,Nachgewiesen 2011 -,2011 -,2011
2192-4880,2192-4880,International Journal of Engineering Pedagogy (iJEP),DOAJ,2011,International Journal of Engineering Pedagogy (iJEP),issn_print,1.2011 -,2011 -,2011
2192-5682,2192-5682,Global Spine Journal,DOAJ,2015,Global Spine Journal,issn_print,"1. 2011,1(Dez.)-Volume 6, number 8 (December 2016) [?]",NA,NA
2192-5682,2192-5682,Global Spine Journal,DOAJ,2015,Global Spine Journal,issn_print,"1.2011,Dez. -",NA,NA
2192-5690,2192-5682,Global Spine Journal,DOAJ,2015,Global Spine Journal,issn_e,"1. 2011,1(Dez.)-Volume 6, number 8 (December 2016) [?]",NA,NA
2192-5690,2192-5682,Global Spine Journal,DOAJ,2015,Global Spine Journal,issn_e,"1.2011,Dez. -",NA,NA
2192-8614,2192-8614,Nanophotonics,DOAJ,2015,Nanophotonics,issn_e,1.2012 -,2012 -,2012
2192-8614,2192-8614,Nanophotonics,DOAJ,2015,Nanophotonics,issn_e,1.2012 - 3.2014,2012 -,2012
2193-0066,2193-0066,Fossil Record,DOAJ,1998,Fossil Record,issn_print,9.2006 -,2006 -,2006
2193-0066,2193-0066,Fossil Record,DOAJ,1998,Fossil Record,issn_print,1.1998 -,1998 -,1998
2193-0074,2193-0066,Fossil Record,DOAJ,1998,Fossil Record,issn_e,1.1998 -,1998 -,1998
2193-0856,2193-0856,"Geoscientific Instrumentation, Methods and Data Systems",DOAJ,2012,"Geoscientific Instrumentation, Methods and Data Systems",issn_print,1.2012 -,2012 -,2012
2193-0864,2193-0856,"Geoscientific Instrumentation, Methods and Data Systems",DOAJ,2012,"Geoscientific Instrumentation, Methods and Data Systems",issn_e,Nachgewiesen 1.2012 -,2012 -,2012
2193-1127,2193-1127,EPJ Data Science,DOAJ,2012,EPJ Data Science,issn_e,1.2012 -,2012 -,2012
2193-5343,2193-5351,Arabian Journal of Mathematics,DOAJ,2012,Arabian Journal of Mathematics,issn_print,1.2012 -,2012 -,2012
2193-5351,2193-5351,Arabian Journal of Mathematics,DOAJ,2012,Arabian Journal of Mathematics,issn_e,1.2012 -,2012 -,2012
2193-6358,2193-6358,Journal of Neurological Surgery Reports,DOAJ,2012,Journal of Neurological Surgery Reports,issn_print,73.2012 - 74.2013,2012 -,2012
2193-6358,2193-6358,Journal of Neurological Surgery Reports,DOAJ,2012,Journal of Neurological Surgery Reports,issn_print,73.2012 -,2012 -,2012
2193-6366,2193-6358,Journal of Neurological Surgery Reports,DOAJ,2012,Journal of Neurological Surgery Reports,issn_e,73.2012 - 74.2013,2012 -,2012
2193-6366,2193-6358,Journal of Neurological Surgery Reports,DOAJ,2012,Journal of Neurological Surgery Reports,issn_e,73.2012 -,2012 -,2012
2193-6382,2193-6382,Infectious Diseases and Therapy,DOAJ,2012,Infectious Diseases and Therapy,issn_e,1.2012 -,2012 -,2012
2193-8229,2193-6382,Infectious Diseases and Therapy,DOAJ,2012,Infectious Diseases and Therapy,issn_print,1.2012 -,2012 -,2012
2193-6536,2193-6536,Neurology and Therapy,DOAJ,2012,Neurology and Therapy,issn_e,1.2012 -,2012 -,2012
2193-8261,2193-6544,Cardiology and Therapy,DOAJ,2012,Cardiology and Therapy,issn_print,1.2012 -,2012 -,2012
2193-6544,2193-6544,Cardiology and Therapy,DOAJ,2012,Cardiology and Therapy,issn_e,1.2012 -,2012 -,2012
